all_order_id,all_order_type,custLkp,all_datetime,all_store,all_tender_amt,all_card_method,scanandgo_order_id,scanandgo_datetime,scanandgo_store,scanandgo_tender_amt,scanandgo_card_method
350488cb-df2b-4b0c-979c-ed861e534d96,sales_order,AC80EB19D076853BFE1DEDF428614126209534034019,2023-09-26T16:25:43-05:00,5582,20.0,STORED,053cef46-d4ce-4553-b141-077e978bbc85,2025-02-11T18:17:16-06:00,5516,1.1699999570846558,SCAN_AND_GO
350488cb-df2b-4b0c-979c-ed861e534d96,sales_order,AC80EB19D076853BFE1DEDF428614126209534034019,2023-09-26T16:25:43-05:00,5582,20.0,STORED,3cbc182b-3e40-496f-95b9-d60541dd6453,2025-02-11T19:26:33-06:00,5516,4.360000133514404,SCAN_AND_GO
350488cb-df2b-4b0c-979c-ed861e534d96,sales_order,AC80EB19D076853BFE1DEDF428614126209534034019,2023-09-26T16:25:43-05:00,5582,20.0,STORED,3cbc182b-3e40-496f-95b9-d60541dd6453,2025-02-11T19:26:33-06:00,5516,4.360000133514404,SCAN_AND_GO
350488cb-df2b-4b0c-979c-ed861e534d96,sales_order,AC80EB19D076853BFE1DEDF428614126209534034019,2023-09-26T16:25:43-05:00,5582,20.0,STORED,03393306-a40e-4e49-accf-e8fefded4ba4,2025-02-11T19:27:42-06:00,5516,4.360000133514404,SCAN_AND_GO
350488cb-df2b-4b0c-979c-ed861e534d96,sales_order,AC80EB19D076853BFE1DEDF428614126209534034019,2023-09-26T16:25:43-05:00,5582,20.0,STORED,79177b39-cc58-4858-85cc-39fd40850a33,2025-02-11T19:27:46-06:00,5516,6.480000019073486,SCAN_AND_GO
350488cb-df2b-4b0c-979c-ed861e534d96,sales_order,AC80EB19D076853BFE1DEDF428614126209534034019,2023-09-26T16:25:43-05:00,5582,20.0,STORED,33d748f2-1e21-4721-bfc2-12064c43bd21,2025-02-11T23:13:30-06:00,5516,4.360000133514404,SCAN_AND_GO
350488cb-df2b-4b0c-979c-ed861e534d96,sales_order,AC80EB19D076853BFE1DEDF428614126209534034019,2023-09-26T16:25:43-05:00,5582,20.0,STORED,e7b09df2-4d90-4def-9513-7d9248cea497,2025-02-11T23:14:53-06:00,5516,55.75,SCAN_AND_GO
350488cb-df2b-4b0c-979c-ed861e534d96,sales_order,AC80EB19D076853BFE1DEDF428614126209534034019,2023-09-26T16:25:43-05:00,5582,20.0,STORED,bbe36f7c-794b-4546-8f20-a2f70ef67634,2025-02-11T17:50:01-06:00,5516,42.529998779296875,SCAN_AND_GO
350488cb-df2b-4b0c-979c-ed861e534d96,sales_order,AC80EB19D076853BFE1DEDF428614126209534034019,2023-09-26T16:25:43-05:00,5582,20.0,STORED,d60820d6-02a4-4f0e-8197-e7139ec38034,2025-02-11T17:50:07-06:00,5516,65.75,SCAN_AND_GO
350488cb-df2b-4b0c-979c-ed861e534d96,sales_order,AC80EB19D076853BFE1DEDF428614126209534034019,2023-09-26T16:25:43-05:00,5582,20.0,STORED,43b2a451-b0d8-40db-8c8b-c1ab434599e8,2025-02-11T17:52:04-06:00,5516,143.6300048828125,SCAN_AND_GO
350488cb-df2b-4b0c-979c-ed861e534d96,sales_order,AC80EB19D076853BFE1DEDF428614126209534034019,2023-09-26T16:25:43-05:00,5582,20.0,STORED,25067840-19f2-4c83-ab42-3826542d8a10,2025-02-11T18:17:39-06:00,5516,65.75,SCAN_AND_GO
350488cb-df2b-4b0c-979c-ed861e534d96,sales_order,AC80EB19D076853BFE1DEDF428614126209534034019,2023-09-26T16:25:43-05:00,5582,20.0,STORED,a3177eb3-8633-4029-967b-aa6bf90c54a7,2025-02-11T18:17:42-06:00,5516,2.0,SCAN_AND_GO
350488cb-df2b-4b0c-979c-ed861e534d96,sales_order,AC80EB19D076853BFE1DEDF428614126209534034019,2023-09-26T16:25:43-05:00,5582,20.0,STORED,a3177eb3-8633-4029-967b-aa6bf90c54a7,2025-02-11T18:17:42-06:00,5516,63.75,SCAN_AND_GO
